id;Nome;Tipo;Valor;Categoria;Conta;Data;Obs;desconsiderar;Parcela;Data origem;Data Criacao;TAG
199;autoposto;Despesa;-100,0;Transporte;PDA;13/05/2023 00:00;;False;;;14/05/2023 20:16;
200;lojas comeia;Despesa;-8,3;Supermercado;PDA;13/05/2023 00:00;;False;;;14/05/2023 20:17;
202;portal do engenho;Despesa;-260,0;Restaurante;PDA;14/05/2023 00:00;;False;;;14/05/2023 20:18;
203;autoposto;Despesa;-70,0;Viagem;PDA;14/05/2023 00:00;;False;;;14/05/2023 20:19;
234;Youcom;Despesa;-49,95;Compras;PDA;15/05/2023 00:00;;False;2.0;15/04/2023;26/05/2023 15:48;
205;comercial de comb ida;Despesa;-50,0;Transporte;PDA;15/05/2023 00:00;gasosa;False;;;25/05/2023 10:32;
225;Tim sa;Despesa;-63,99;TV,Internet,Telefone;Itaú;16/05/2023 00:00;;False;;;25/05/2023 12:28;
206;Clickbus;Despesa;-49,54;Transporte;PDA;17/05/2023 00:00;;False;;;25/05/2023 12:12;
207;Fabio ferreira de;Despesa;-40,0;Restaurante;PDA;17/05/2023 00:00;;False;;;25/05/2023 12:13;
208;parking;Despesa;-8,0;Transporte;PDA;17/05/2023 00:00;;False;;;25/05/2023 12:14;
209;Clickbus;Despesa;-55,32;Transporte;PDA;17/05/2023 00:00;;False;;;25/05/2023 12:15;
210;Uber;Despesa;-11,95;Transporte;PDA;17/05/2023 00:00;;False;;;25/05/2023 12:15;
211;Casas bauduco;Despesa;-5,9;Restaurante;PDA;17/05/2023 00:00;;False;;;25/05/2023 12:15;
212;Stadium cafe;Despesa;-6,5;Restaurante;PDA;17/05/2023 00:00;;False;;;25/05/2023 12:18;
6;IPVA;Despesa;-414,27;Serviços;Itaú;17/05/2023 00:00;;False;4.0;17/02/2023;;
230;TNG calça;Despesa;-100,0;Compras;PDA;17/05/2023 00:00;;False;1.0;17/05/2023;26/05/2023 15:31;
231;CEA;Despesa;-96,67;Compras;PDA;17/05/2023 00:00;;False;1.0;17/05/2023;26/05/2023 15:31;
226;aauttar;Despesa;-4,4;Supermercado;Itaú;18/05/2023 00:00;;False;;;25/05/2023 12:29;
213;Solangeoliveiradu;Despesa;-20,0;Restaurante;PDA;19/05/2023 00:00;;False;;;25/05/2023 12:19;
214;Viagem Cambury;Despesa;-366,98;Viagem;PDA;19/05/2023 00:00;;False;;;25/05/2023 12:21;
215;Pao com linguica;Despesa;-9,0;Supermercado;PDA;19/05/2023 00:00;;False;;;25/05/2023 12:21;
216;Taitiros restaurante;Despesa;-25,0;Restaurante;PDA;20/05/2023 00:00;;False;;;25/05/2023 12:22;
217;cristiane aparecida;Despesa;-44,0;Restaurante;PDA;20/05/2023 00:00;Pastel;False;;;25/05/2023 12:23;
218;vitoriaamorim;Despesa;-22,0;Restaurante;PDA;20/05/2023 00:00;;False;;;25/05/2023 12:23;
219;Taitiros;Despesa;-25,0;Restaurante;PDA;20/05/2023 00:00;;False;;;25/05/2023 12:24;
48;anuidade;Despesa;-33,75;Multas;PDA;21/05/2023 00:00;;False;4.0;21/02/2023;;
220;mercado;Despesa;-6,0;Supermercado;PDA;21/05/2023 00:00;;False;;;25/05/2023 12:24;
221;Chiquinho;Despesa;-19,5;Restaurante;PDA;22/05/2023 00:00;;False;;;25/05/2023 12:25;
222;polo show;Despesa;-22,7;Supermercado;PDA;22/05/2023 00:00;;False;;;25/05/2023 12:26;
223;indaiatubactnshp;Despesa;-68,7;Restaurante;PDA;22/05/2023 00:00;Madero;False;;;25/05/2023 12:27;
224;rdnirg otrus;Despesa;-17,99;Lazer;PDA;22/05/2023 00:00;;False;;;25/05/2023 12:28;
227;Flavia;Despesa;-150,0;Viagem;Itaú;23/05/2023 00:00;;False;;;25/05/2023 12:29;
228;Salario;Receita;6628,32;Salário;Itaú;26/05/2023 00:00;;False;;;26/05/2023 10:24;
229;Bonus;Receita;4485,41;Salário;Itaú;26/05/2023 00:00;;False;;;26/05/2023 10:30;
235;Transferência;Transferência;-4160,12;Transferência;Itaú;26/05/2023 00:00;;True;;;26/05/2023 15:58;
235;Transferência;Transferência;4160,12;Transferência;PDA;26/05/2023 00:00;;True;;;26/05/2023 15:58;
237;Onix;Despesa;-1000,0;Onix;Itaú;26/05/2023 00:00;;False;;;26/05/2023 15:59;
238;Saae;Despesa;-166,38;Casa;Itaú;26/05/2023 00:00;;False;;;26/05/2023 16:01;
239;cpfl;Despesa;-309,27;Casa;Itaú;26/05/2023 00:00;;False;;;26/05/2023 16:01;
236;Aplicação;Investimento;-1325,0;Tesouro Selic;Itaú;26/05/2023 00:00;;True;;Nuinvest;26/05/2023 15:59;
236;Aplicação;Investimento;1325,0;Tesouro Selic;Nuinvest;26/05/2023 00:00;;True;;Itaú;26/05/2023 15:59;
240;Show vitor kley;Despesa;-23,0;Restaurante;PDA;28/05/2023 00:00;;False;;;29/05/2023 10:00;
241;Comes show vitor kley;Despesa;-58,0;Lazer;PDA;28/05/2023 00:00;;False;;;29/05/2023 10:01;
242;CLube wine;Despesa;-120,64;Supermercado;PDA;31/05/2023 00:00;;False;;;01/06/2023 23:53;
243;Auto posto + uber;Despesa;-28,98;Transporte;PDA;31/05/2023 00:00;;False;;;01/06/2023 23:54;
57;genera;Despesa;-36,58;Compras;PDA;01/06/2023 00:00;;False;5.0;01/02/2023;;
58;Relogio;Despesa;-99,88;Compras;PDA;01/06/2023 00:00;;False;5.0;01/02/2023;;
60;Hotel urbano(ITALIA);Despesa;-469,25;Viagem;PDA;01/06/2023 00:00;;False;5.0;01/02/2023;;
62;camiseta riachuelo;Despesa;-33,3;Compras;PDA;01/06/2023 00:00;;False;;;;
188;Havancon (presente vinicius);Despesa;-56,15;Presentes;PDA;01/06/2023 00:00;;False;3.0;01/04/2023;03/05/2023 14:04;
232;terno vinicius;Despesa;-150,0;Presentes;PDA;01/06/2023 00:00;;False;2.0;01/05/2023;26/05/2023 15:37;
260;Nath;Despesa;-600,0;Educação;Itaú;01/06/2023 00:00;;False;;;22/06/2023 21:58;
246;Sapato Terno Vinicius;Despesa;-50,0;Presentes;PDA;01/06/2023 00:00;;False;;;05/06/2023 08:59;
247;conectar;Despesa;-50,0;Transporte;PDA;01/06/2023 00:00;;False;;;05/06/2023 09:02;
248;uber;Despesa;-8,95;Transporte;PDA;01/06/2023 00:00;;False;;;05/06/2023 09:03;
61;peças onix mercado livre;Despesa;-33,3;Serviços;PDA;01/06/2023 00:00;;False;8.0;01/02/2023;;
23;microsoft;Despesa;-29,99;TV,Internet,Telefone;PDA;02/06/2023 00:00;;False;5.0;02/02/2023;;
249;Conect car;Despesa;-50,0;Transporte;PDA;02/06/2023 00:00;;False;;;05/06/2023 11:32;
250;Pague menos;Despesa;-87,66;Saúde;PDA;02/06/2023 00:00;;False;;;05/06/2023 11:35;
251;fabioferreirade;Despesa;-100,0;Saúde;PDA;02/06/2023 00:00;;False;;;05/06/2023 11:38;
244;Caixinha;Despesa;-50,0;Viagem;Itaú;02/06/2023 00:00;;False;;;05/06/2023 08:55;
252;pague menos;Despesa;-2,29;Supermercado;PDA;03/06/2023 00:00;;False;;;13/06/2023 14:15;
253;gympass;Despesa;-49,9;Saúde;PDA;03/06/2023 00:00;;False;;;22/06/2023 21:48;
254;gympass;Despesa;-27,99;Saúde;PDA;05/06/2023 00:00;;False;;;22/06/2023 21:49;
245;Presente Vinicius;Despesa;-1200,0;Presentes;Itaú;05/06/2023 00:00;;False;;;05/06/2023 08:56;
20;google fotos;Despesa;-6,99;TV,Internet,Telefone;PDA;06/06/2023 00:00;;False;5.0;06/02/2023;;
255;Conect car;Despesa;-100,0;Transporte;PDA;06/06/2023 00:00;;False;;;22/06/2023 21:51;
256;Chiquinho;Despesa;-11,0;Restaurante;PDA;06/06/2023 00:00;;False;;;22/06/2023 21:53;
257;uber;Despesa;-12,99;Transporte;PDA;07/06/2023 00:00;;False;;;22/06/2023 21:54;
261;Bianca cobrança;Receita;90,0;Cobrança;Itaú;07/06/2023 00:00;;False;;;22/06/2023 21:59;
265;lojas americanas;Despesa;-25,96;Supermercado;C6;08/06/2023 00:00;;False;;;22/06/2023 22:03;
22;youse;Despesa;-200,0;Serviços;PDA;09/06/2023 00:00;;False;5.0;09/02/2023;;
266;colonial joias;Despesa;-29,0;Compras;C6;10/06/2023 00:00;;False;;;22/06/2023 22:04;
267;duraes chocolates;Despesa;-47,9;Presentes;C6;10/06/2023 00:00;;False;;;22/06/2023 22:04;
268;Sonho bazar;Despesa;-13,0;Presentes;C6;10/06/2023 00:00;;False;;;22/06/2023 22:05;
269;grafica focus;Despesa;-16,0;Presentes;C6;10/06/2023 00:00;;False;;;22/06/2023 22:05;
270;autoposto;Despesa;-100,0;Transporte;C6;10/06/2023 00:00;;False;;;22/06/2023 22:05;
271;itaici;Despesa;-30,0;Transporte;C6;10/06/2023 00:00;;False;;;22/06/2023 22:06;
272;cozinha do rica;Despesa;-67,4;Restaurante;C6;10/06/2023 00:00;;False;;;22/06/2023 22:06;
274;Cia do salgado;Despesa;-66,0;Restaurante;C6;11/06/2023 00:00;;False;;;22/06/2023 22:10;
262;Cintia 10/06;Despesa;-89,0;Presentes;Itaú;12/06/2023 00:00;;False;;;22/06/2023 22:00;
275;Fini;Despesa;-27,35;Presentes;C6;12/06/2023 00:00;;False;;;22/06/2023 22:10;
276;Americanas ursinho;Despesa;-65,96;Presentes;C6;12/06/2023 00:00;;False;;;22/06/2023 22:11;
277;Polo show;Despesa;-15,6;Transporte;C6;12/06/2023 00:00;;False;;;22/06/2023 22:12;
278;buddha spa;Despesa;-271,15;Presentes;C6;12/06/2023 00:00;;False;;;22/06/2023 22:12;
201;vanusa teixeira d;Despesa;-93,33;Presentes;PDA;13/06/2023 00:00;;False;1.0;13/06/2023;14/05/2023 20:18;
263;tim;Despesa;-65,17;TV,Internet,Telefone;Itaú;13/06/2023 00:00;;False;;;22/06/2023 22:00;
279;Jeronimo;Despesa;-41,7;Restaurante;C6;13/06/2023 00:00;;False;;;22/06/2023 22:13;
280;Boris;Despesa;-55,8;Restaurante;C6;14/06/2023 00:00;;False;;;22/06/2023 22:13;
281;Latam site;Despesa;-362,44;Viagem;C6;15/06/2023 00:00;;False;;;22/06/2023 22:13;
282;elite group;Despesa;-3,0;Supermercado;C6;16/06/2023 00:00;;False;;;22/06/2023 22:13;
230;TNG calça;Despesa;-100,0;Compras;PDA;17/06/2023 00:00;;False;2.0;17/05/2023;26/05/2023 15:31;
231;CEA;Despesa;-96,67;Compras;PDA;17/06/2023 00:00;;False;2.0;17/05/2023;26/05/2023 15:31;
283;Posto riviera;Despesa;-50,0;Transporte;C6;17/06/2023 00:00;;False;;;22/06/2023 22:14;
284;autoposto victo;Despesa;-72,05;Transporte;C6;17/06/2023 00:00;;False;;;22/06/2023 22:14;
285;airbnb;Despesa;-1294,76;Viagem;C6;17/06/2023 00:00;;False;;;22/06/2023 22:15;
286;assai atacadista;Despesa;-215,15;Supermercado;C6;17/06/2023 00:00;;False;;;22/06/2023 22:15;
258;Conect car;Despesa;-50,0;Transporte;PDA;18/06/2023 00:00;;False;;;22/06/2023 21:55;
48;anuidade;Despesa;-33,75;Multas;PDA;21/06/2023 00:00;;False;5.0;21/02/2023;;
287;bella capri;Despesa;-169,61;Restaurante;C6;21/06/2023 00:00;;False;;;22/06/2023 22:16;
264;Aplicação;Investimento;-1600,0;CDB;Itaú;21/06/2023 00:00;;True;;99Pay;22/06/2023 22:01;
264;Aplicação;Investimento;1600,0;CDB;99Pay;21/06/2023 00:00;;True;;Itaú;22/06/2023 22:01;
259;uber;Despesa;-12,91;Transporte;PDA;22/06/2023 00:00;;False;;;22/06/2023 21:55;
300;autopostos;Despesa;-100,0;Transporte;C6;24/06/2023 00:00;;False;;;01/07/2023 21:54;
301;sonda;Despesa;-17,45;Supermercado;C6;24/06/2023 00:00;;False;;;01/07/2023 21:55;
289;Clubw;Despesa;-75,4;Supermercado;PDA;27/06/2023 00:00;;False;;;27/06/2023 15:32;
290;onix;Despesa;-1000,0;Onix;Itaú;27/06/2023 00:00;;False;;;27/06/2023 15:34;
291;Saae;Despesa;-129,73;Casa;Itaú;27/06/2023 00:00;;False;;;27/06/2023 15:34;
292;Transferência;Transferência;2376,72;Transferência;PDA;27/06/2023 00:00;;False;;;27/06/2023 15:34;
292;Transferência;Transferência;-2376,72;Transferência;Itaú;27/06/2023 00:00;;False;;;27/06/2023 15:34;
293;Transferência;Transferência;2898,6;Transferência;C6;27/06/2023 00:00;;False;;;27/06/2023 15:35;
293;Transferência;Transferência;-2898,6;Transferência;Itaú;27/06/2023 00:00;;False;;;27/06/2023 15:35;
294;Salario;Receita;6640,92;Salário;Itaú;27/06/2023 00:00;;False;;;27/06/2023 15:35;
295;Correção conta;Receita;764,86;Outros;Itaú;27/06/2023 00:00;;True;;;27/06/2023 15:36;
302;Booking;Despesa;-272,98;Viagem;C6;28/06/2023 00:00;viagem sp;False;;;01/07/2023 21:57;
303;indigo;Despesa;-110,0;Lazer;C6;28/06/2023 00:00;viagem sp;False;;;01/07/2023 21:57;
296;rshop;Despesa;-4,4;Supermercado;Itaú;29/06/2023 00:00;;False;;;01/07/2023 21:42;
304;cafe retro;Despesa;-6,0;Restaurante;C6;29/06/2023 00:00;viagem sp;False;;;01/07/2023 21:58;
297;rshop;Despesa;-15,0;Viagem;Itaú;30/06/2023 00:00;viagem sp;False;;;01/07/2023 21:44;
305;uber;Despesa;-33,09;Transporte;C6;30/06/2023 00:00;viagem sp;False;;;01/07/2023 22:00;
306;nova guinea;Despesa;-12,0;Restaurante;C6;30/06/2023 00:00;;False;;;01/07/2023 22:02;
307;uber;Despesa;-8,9;Transporte;C6;30/06/2023 00:00;viagem sp;False;;;01/07/2023 22:06;
308;Transferência;Transferência;-42,54;Transferência;C6;30/06/2023 00:00;;False;;;01/07/2023 22:10;
308;Transferência;Transferência;42,54;Transferência;Nubank;30/06/2023 00:00;;False;;;01/07/2023 22:10;
309;quartoze bis;Despesa;-14,18;Restaurante;C6;30/06/2023 00:00;;False;;;01/07/2023 22:15;
310;adega;Despesa;-21,47;Lazer;C6;30/06/2023 00:00;;False;;;01/07/2023 22:17;
57;genera;Despesa;-36,58;Compras;PDA;01/07/2023 00:00;;False;6.0;01/02/2023;;
60;Hotel urbano(ITALIA);Despesa;-469,25;Viagem;PDA;01/07/2023 00:00;;False;6.0;01/02/2023;;
188;Havancon (presente vinicius);Despesa;-56,15;Presentes;PDA;01/07/2023 00:00;;False;4.0;01/04/2023;03/05/2023 14:04;
298;conectar ;Despesa;-50,0;Transporte;PDA;01/07/2023 00:00;;False;;;01/07/2023 21:45;
311;hocca;Despesa;-32,87;Restaurante;C6;01/07/2023 00:00;viagem sp;False;;;01/07/2023 22:17;
312;santander;Despesa;-35,0;Lazer;C6;01/07/2023 00:00;viagem sp;False;;;01/07/2023 22:18;
313;jardim meio hectares;Despesa;-86,82;Restaurante;C6;01/07/2023 00:00;viagem sp;False;;;01/07/2023 22:18;
314;coffe selfie;Despesa;-41,7;Restaurante;C6;01/07/2023 00:00;viagem sp;False;;;01/07/2023 22:19;
315;emporio;Despesa;-41,08;Supermercado;C6;01/07/2023 00:00;viagem sp;False;;;01/07/2023 22:19;
299;rshop;Despesa;-30,0;Viagem;Itaú;01/07/2023 00:00;viagem sp;False;;;01/07/2023 21:45;
61;peças onix mercado livre;Despesa;-33,3;Serviços;PDA;01/07/2023 00:00;;False;9.0;01/02/2023;;
23;microsoft;Despesa;-29,99;TV,Internet,Telefone;C6;02/07/2023 00:00;;False;6.0;02/02/2023;;
319;uber;Despesa;-35,93;Transporte;C6;02/07/2023 00:00;;False;;;08/07/2023 11:46;
320;coco verde ibira;Despesa;-14,0;Supermercado;C6;02/07/2023 00:00;;False;;;08/07/2023 11:46;
316;Nath facul;Despesa;-600,0;Educação;Itaú;03/07/2023 00:00;;False;;;08/07/2023 11:42;
317;rshop-perto sa metro;Despesa;-20,0;Transporte;Itaú;03/07/2023 00:00;;False;;;08/07/2023 11:43;
321;gympass;Despesa;-79,9;Saúde;C6;03/07/2023 00:00;;False;;;08/07/2023 11:47;
322;tembici;Despesa;-9,8;Viagem;C6;03/07/2023 00:00;;False;;;08/07/2023 11:47;
324;vb são paulo;Despesa;-105,4;Transporte;C6;03/07/2023 00:00;Viagem sp;False;;;08/07/2023 11:49;
326;google;Despesa;-6,99;TV,Internet,Telefone;C6;06/07/2023 00:00;;False;;;08/07/2023 11:51;
318;Bianca cobrança;Receita;90,0;Cobrança;Itaú;07/07/2023 00:00;;False;;;08/07/2023 11:43;
323;mercearia da;Despesa;-10,59;Supermercado;C6;08/07/2023 00:00;coca;False;;;08/07/2023 11:48;
325;spotify;Despesa;-19,9;TV,Internet,Telefone;C6;08/07/2023 00:00;;False;;;08/07/2023 11:50;
327;presente fátima;Despesa;-80,0;Presentes;Nubank;08/07/2023 00:00;;False;;;08/07/2023 12:07;
328;Tetro RJ;Despesa;-44,0;Lazer;C6;08/07/2023 00:00;rj;False;;;13/07/2023 09:12;
329;Bondinho pao bondinho;Despesa;-53,34;Lazer;C6;08/07/2023 00:00;rj;False;1.0;08/07/2023;13/07/2023 09:13;
22;youse;Despesa;-200,0;Serviços;C6;09/07/2023 00:00;;False;6.0;09/02/2023;;
273;duas cerejas;Despesa;-28,38;Presentes;C6;11/07/2023 00:00;;False;1.0;11/07/2023;22/06/2023 22:07;
330;Sonyplaystatn;Despesa;-53,1;Compras;C6;11/07/2023 00:00;;False;;;13/07/2023 09:24;
333;tembici;Despesa;-37,9;Multas;C6;12/07/2023 00:00;bike itaú a bianca precisa cancelar;False;;;16/07/2023 20:40;
201;vanusa teixeira d;Despesa;-93,33;Presentes;PDA;13/07/2023 00:00;;False;2.0;13/06/2023;14/05/2023 20:18;
331;transf pai;Despesa;-180,0;Compras;Itaú;13/07/2023 00:00;PS5;False;;;16/07/2023 20:36;
340;Transferência;Transferência;99,0;Transferência;Itaú;13/07/2023 00:00;;False;;;30/07/2023 11:38;
340;Transferência;Transferência;-99,0;Transferência;Nubank;13/07/2023 00:00;;False;;;30/07/2023 11:38;
334;emporio do norte;Despesa;-16,99;Supermercado;C6;14/07/2023 00:00;;False;;;16/07/2023 20:40;
335;auto posto;Despesa;-100,0;Transporte;C6;14/07/2023 00:00;gasosa;False;;;16/07/2023 20:41;
332;pix vinicius;Despesa;-20,0;Lazer;Itaú;14/07/2023 00:00;Futezinho mais churras;False;;;16/07/2023 20:36;
336;Amazon Prime;Despesa;-14,9;TV,Internet,Telefone;C6;15/07/2023 00:00;;False;;;16/07/2023 20:41;
231;CEA;Despesa;-96,67;Compras;PDA;17/07/2023 00:00;;False;3.0;17/05/2023;26/05/2023 15:31;
338;estorno anuidade;Receita;33,75;Outros;PDA;17/07/2023 00:00;;False;;;30/07/2023 11:36;
353;ifood golds aca;Despesa;-25,99;Presentes;C6;17/07/2023 00:00;presente bi;False;;;30/07/2023 12:07;
354;fabioferreirade;Despesa;-40,0;Saúde;C6;18/07/2023 00:00;barbeiro;False;;;30/07/2023 12:40;
355;pague menos;Despesa;-48,99;Saúde;C6;18/07/2023 00:00;sabonete facial;False;;;30/07/2023 12:41;
356;minimal club;Despesa;-27,16;Compras;C6;20/07/2023 00:00;camiseta;False;1.0;20/07/2023;30/07/2023 12:44;
48;anuidade;Despesa;-33,75;Multas;PDA;21/07/2023 00:00;;False;6.0;21/02/2023;;
288;dafiti presente mae;Despesa;60,0;Presentes;C6;21/07/2023 00:00;;False;1.0;21/07/2023;22/06/2023 22:16;
357;autoposto;Despesa;-90,0;Transporte;C6;21/07/2023 00:00;gasosa;False;;;30/07/2023 12:48;RJ
358;autoposto victor;Despesa;-100,0;Viagem;C6;21/07/2023 00:00;;False;;;30/07/2023 12:49;RJ
359;noar choperia;Despesa;-18,0;Restaurante;C6;21/07/2023 00:00;;False;;;30/07/2023 12:50;RJ
360;uber trip;Despesa;-30,06;Viagem;C6;21/07/2023 00:00;aeroporto casa;False;;;30/07/2023 12:52;RJ
361;uber;Despesa;-2,1;Transporte;C6;22/07/2023 00:00;;False;;;30/07/2023 12:53;RJ
362;ifood o burgues;Despesa;-67,9;Restaurante;C6;22/07/2023 00:00;;False;;;30/07/2023 12:53;RJ
363;skorpios;Despesa;-26,83;Supermercado;C6;22/07/2023 00:00;;False;;;30/07/2023 12:54;RJ
364;pao e cia;Despesa;-20,5;Supermercado;C6;22/07/2023 00:00;;False;;;30/07/2023 12:54;RJ
365;leonardo olympio;Despesa;-15,0;Supermercado;C6;22/07/2023 00:00;;False;;;30/07/2023 12:54;RJ
366;cynthia;Despesa;-30,0;Restaurante;C6;22/07/2023 00:00;;False;;;30/07/2023 12:55;RJ
367;chaieneantoniadej;Despesa;-40,0;Lazer;C6;22/07/2023 00:00;barraquinha;False;;;30/07/2023 12:58;RJ
368;pinbank;Despesa;-3,9;Restaurante;C6;22/07/2023 00:00;;False;;;30/07/2023 12:58;RJ
369;tempici;Despesa;-11,8;Lazer;C6;22/07/2023 00:00;;False;;;30/07/2023 12:59;RJ
370;metro;Despesa;-27,6;Transporte;C6;23/07/2023 00:00;;False;;;30/07/2023 13:00;RJ
371;tatiana silva;Despesa;-5,5;Supermercado;C6;23/07/2023 00:00;;False;;;30/07/2023 13:01;RJ
372;uber;Despesa;-74,89;Transporte;C6;23/07/2023 00:00;;False;;;30/07/2023 13:01;RJ
373;uber;Despesa;-8,93;Supermercado;C6;23/07/2023 00:00;;False;;;30/07/2023 13:01;RJ
374;clk badalado;Despesa;-60,14;Lazer;C6;23/07/2023 00:00;;False;;;30/07/2023 13:02;RJ
375;gio 54;Despesa;-21,4;Compras;C6;23/07/2023 00:00;dichav;False;;;30/07/2023 13:03;RJ
376;ifood;Despesa;-50,9;Restaurante;C6;23/07/2023 00:00;;False;;;30/07/2023 13:03;RJ
339;folha de ferias;Receita;1834,64;Salário;Itaú;24/07/2023 00:00;;False;;;30/07/2023 11:37;
341;saque;Despesa;-150,0;Lazer;Itaú;24/07/2023 00:00;beregue jhonson;False;;;30/07/2023 11:39;
377;uber;Despesa;-25,81;Transporte;C6;24/07/2023 00:00;;False;;;31/07/2023 11:18;RJ
378;metro rj;Despesa;-13,8;Transporte;C6;24/07/2023 00:00;;False;;;31/07/2023 11:46;RJ
379;barraca 61;Despesa;-77,0;Restaurante;C6;24/07/2023 00:00;;False;;;31/07/2023 11:47;RJ
380;pão de açucar;Despesa;-11,06;Supermercado;C6;24/07/2023 00:00;;False;;;31/07/2023 11:47;RJ
381;fabio drinks;Despesa;-21,0;Restaurante;C6;24/07/2023 00:00;;False;;;31/07/2023 11:47;RJ
382;da pedra;Despesa;-24,0;Restaurante;C6;24/07/2023 00:00;;False;;;31/07/2023 11:48;RJ
383;metro rj;Despesa;-27,6;Transporte;C6;24/07/2023 00:00;;False;;;31/07/2023 11:49;RJ
342;bruno + gustavo;Despesa;-73,0;Restaurante;Itaú;25/07/2023 00:00;Compras na praia RJ;False;;;30/07/2023 11:41;
384;empada chopp;Despesa;-25,0;Restaurante;C6;25/07/2023 00:00;;False;;;31/07/2023 11:49;RJ
385;farmacia biscaya;Despesa;-7,99;Supermercado;C6;25/07/2023 00:00;;False;;;31/07/2023 11:49;RJ
386;tembici;Despesa;-5,9;Lazer;C6;25/07/2023 00:00;;False;;;31/07/2023 11:51;RJ
387;vanderson santos;Despesa;-15,0;Restaurante;C6;25/07/2023 00:00;;False;;;31/07/2023 11:51;RJ
388;pão e companhia;Despesa;-6,5;Supermercado;C6;25/07/2023 00:00;;False;;;31/07/2023 11:51;RJ
389;pao di copa;Despesa;-14,62;Supermercado;C6;26/07/2023 00:00;;False;;;31/07/2023 11:52;RJ
390;metro rj;Despesa;-41,4;Transporte;C6;26/07/2023 00:00;;False;;;31/07/2023 11:53;RJ
391;uber;Despesa;-44,45;Transporte;C6;26/07/2023 00:00;;False;;;31/07/2023 11:53;RJ
392;sympla instituto;Despesa;-30,0;Lazer;C6;26/07/2023 00:00;;False;;;31/07/2023 11:54;RJ
393;depto cultural;Despesa;-20,0;Lazer;C6;26/07/2023 00:00;;False;;;31/07/2023 11:54;RJ
394;tembici;Despesa;-12,4;Lazer;C6;26/07/2023 00:00;bike itau;False;;;31/07/2023 11:55;RJ
395;ifood;Despesa;-67,01;Restaurante;C6;26/07/2023 00:00;;False;;;31/07/2023 11:55;RJ
343;Transferência;Transferência;910,68;Transferência;PDA;27/07/2023 00:00;pagamento pda;False;;;30/07/2023 11:42;
343;Transferência;Transferência;-910,68;Transferência;Itaú;27/07/2023 00:00;pagamento pda;False;;;30/07/2023 11:42;
344;folha de pagamento;Receita;5816,36;Salário;Itaú;27/07/2023 00:00;;False;;;30/07/2023 11:42;
345;trans lucas;Despesa;-20,0;Restaurante;Itaú;27/07/2023 00:00;compras praia;False;;;30/07/2023 11:43;
346;int ted 6f5624c0;Despesa;-1100,0;Investimento;Itaú;27/07/2023 00:00;investimento;True;;;30/07/2023 11:46;
347;pix qrs;Despesa;-281,13;Casa;Itaú;27/07/2023 00:00;cpfl;False;;;30/07/2023 11:48;
348;transf filippe;Despesa;-1000,0;Onix;Itaú;27/07/2023 00:00;onix;False;;;30/07/2023 11:51;
349;Transferência;Transferência;3000,0;Transferência;C6 corrente;27/07/2023 00:00;;False;;;30/07/2023 11:57;
349;Transferência;Transferência;-3000,0;Transferência;Itaú;27/07/2023 00:00;;False;;;30/07/2023 11:57;
396;clubwine;Despesa;-75,4;Supermercado;C6;27/07/2023 00:00;;False;;;31/07/2023 11:57;RJ
397;olivioantonioda;Despesa;-10,0;Restaurante;C6;27/07/2023 00:00;;False;;;31/07/2023 11:57;RJ
398;sucos copa;Despesa;-12,0;Restaurante;C6;27/07/2023 00:00;;False;;;31/07/2023 11:58;RJ
399;bruno amendoin;Despesa;-12,0;Restaurante;C6;27/07/2023 00:00;;False;;;31/07/2023 11:58;RJ
400;ladelson gomes;Despesa;-10,0;Restaurante;C6;27/07/2023 00:00;;False;;;31/07/2023 11:59;RJ
401;sol e mar;Despesa;-48,0;Lazer;C6;27/07/2023 00:00;;False;;;31/07/2023 11:59;RJ
402;drogarias pacheco;Despesa;-56,99;Compras;C6;27/07/2023 00:00;;False;;;31/07/2023 11:59;RJ
403;uber;Despesa;-7,95;Transporte;C6;27/07/2023 00:00;;False;;;31/07/2023 12:00;RJ
417;Transferência;Transferência;-3035,22;Transferência;C6 corrente;27/07/2023 00:00;;False;;;31/07/2023 15:05;
417;Transferência;Transferência;3035,22;Transferência;C6;27/07/2023 00:00;;False;;;31/07/2023 15:05;
350;Restituição receita;Receita;2660,78;Outros;Itaú;28/07/2023 00:00;;False;;;30/07/2023 11:58;
404;metro rj;Despesa;-27,6;Transporte;C6;28/07/2023 00:00;;False;;;31/07/2023 12:00;RJ
405;tembici;Despesa;-5,9;Lazer;C6;28/07/2023 00:00;;False;;;31/07/2023 12:01;RJ
406;tembici;Despesa;-5,9;Transporte;C6;28/07/2023 00:00;;False;;;31/07/2023 12:02;RJ
407;tembici;Despesa;-105,0;Lazer;C6;28/07/2023 00:00;o custo real;False;;;31/07/2023 12:02;RJ
408;amigosbar + thaismorais;Despesa;-6,9;Restaurante;C6;28/07/2023 00:00;;False;;;31/07/2023 12:03;RJ
409;uber;Despesa;-13,29;Transporte;C6;28/07/2023 00:00;;False;;;31/07/2023 12:03;RJ
410;classico urca;Despesa;-40,32;Restaurante;C6;28/07/2023 00:00;cafezinho;False;;;31/07/2023 12:04;RJ
411;foto grafica;Despesa;-25,0;Compras;C6;28/07/2023 00:00;;False;;;31/07/2023 12:04;RJ
412;pinbank qc 19;Despesa;-52,09;Restaurante;C6;28/07/2023 00:00;restaurante copacabana;False;;;31/07/2023 12:05;RJ
